food_id,name,protein,fat,carbs,calories,fiber,sodium,sugar
2351526,"cabbage, green, raw",NULL,NULL,NULL,NULL,NULL,34,NULL
2351535,"cabbage, green, raw",NULL,NULL,NULL,NULL,NULL,10,NULL
2351544,"cabbage, green, raw",NULL,NULL,NULL,NULL,NULL,5,NULL
2351553,"cabbage, green, raw",NULL,NULL,NULL,NULL,NULL,10,NULL
2351562,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,7,NULL
2351571,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,12,NULL
2351580,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,11,NULL
2351589,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,16,NULL
2351598,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,6,NULL
2351607,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,17,NULL
2351616,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,11,NULL
2351625,"cabbage, red, raw",NULL,NULL,NULL,NULL,NULL,14,NULL
2351681,"strawberries, fresh, raw",NULL,0.15,NULL,NULL,NULL,NULL,NULL
2351698,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351706,"strawberries, fresh, raw",NULL,0,NULL,NULL,NULL,NULL,NULL
2351723,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351731,"strawberries, fresh, raw",NULL,0.65,NULL,NULL,NULL,NULL,NULL
2351748,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351756,"strawberries, fresh, raw",NULL,0.17,NULL,NULL,NULL,NULL,NULL
2351773,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351781,"strawberries, fresh, raw",NULL,0.25,NULL,NULL,NULL,NULL,NULL
2351798,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351806,"strawberries, fresh, raw",NULL,0.23,NULL,NULL,NULL,NULL,NULL
2351823,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351831,"strawberries, fresh, raw",NULL,0.12,NULL,NULL,NULL,NULL,NULL
2351848,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351856,"strawberries, fresh, raw",NULL,0.19,NULL,NULL,NULL,NULL,NULL
2351873,"strawberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351881,"raspberries, fresh, raw",NULL,0.43,NULL,NULL,NULL,NULL,NULL
2351898,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351906,"raspberries, fresh, raw",NULL,0.28,NULL,NULL,NULL,NULL,NULL
2351923,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351931,"raspberries, fresh, raw",NULL,0.12,NULL,NULL,NULL,NULL,NULL
2351948,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351956,"raspberries, fresh, raw",NULL,0,NULL,NULL,NULL,NULL,NULL
2351973,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2351981,"raspberries, fresh, raw",NULL,0.17,NULL,NULL,NULL,NULL,NULL
2351998,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352006,"raspberries, fresh, raw",NULL,0.24,NULL,NULL,NULL,NULL,NULL
2352023,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352031,"raspberries, fresh, raw",NULL,0.26,NULL,NULL,NULL,NULL,NULL
2352048,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352056,"raspberries, fresh, raw",NULL,0,NULL,NULL,NULL,NULL,NULL
2352073,"raspberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352080,"grapes, red, seedless, fresh, raw",NULL,0.18,NULL,NULL,NULL,NULL,NULL
2352093,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352100,"grapes, red, seedless, fresh, raw",NULL,0,NULL,NULL,NULL,NULL,NULL
2352113,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,13,NULL
2352120,"grapes, red, seedless, fresh, raw",NULL,0.31,NULL,NULL,NULL,NULL,NULL
2352133,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,19,NULL
2352140,"grapes, red, seedless, fresh, raw",NULL,0.16,NULL,NULL,NULL,NULL,NULL
2352153,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,19,NULL
2352160,"grapes, red, seedless, fresh, raw",NULL,0.22,NULL,NULL,NULL,NULL,NULL
2352173,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,3,NULL
2352180,"grapes, red, seedless, fresh, raw",NULL,0.11,NULL,NULL,NULL,NULL,NULL
2352193,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352200,"grapes, red, seedless, fresh, raw",NULL,0.19,NULL,NULL,NULL,NULL,NULL
2352213,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352220,"grapes, red, seedless, fresh, raw",NULL,0.14,NULL,NULL,NULL,NULL,NULL
2352233,"grapes, red, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,2,NULL
2352240,"grapes, green, seedless, fresh, raw",NULL,0.16,NULL,NULL,NULL,NULL,NULL
2352253,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352260,"grapes, green, seedless, fresh, raw",NULL,0.32,NULL,NULL,NULL,NULL,NULL
2352273,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,16,NULL
2352280,"grapes, green, seedless, fresh, raw",NULL,0.21,NULL,NULL,NULL,NULL,NULL
2352293,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352300,"grapes, green, seedless, fresh, raw",NULL,0.24,NULL,NULL,NULL,NULL,NULL
2352313,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,10,NULL
2352320,"grapes, green, seedless, fresh, raw",NULL,0.25,NULL,NULL,NULL,NULL,NULL
2352333,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352340,"grapes, green, seedless, fresh, raw",NULL,0.26,NULL,NULL,NULL,NULL,NULL
2352353,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352360,"grapes, green, seedless, fresh, raw",NULL,0.16,NULL,NULL,NULL,NULL,NULL
2352373,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352380,"grapes, green, seedless, fresh, raw",NULL,0.26,NULL,NULL,NULL,NULL,NULL
2352393,"grapes, green, seedless, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352400,"blueberries, fresh, raw",NULL,0.21,NULL,NULL,NULL,NULL,NULL
2352413,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352420,"blueberries, fresh, raw",NULL,0.27,NULL,NULL,NULL,NULL,NULL
2352433,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352440,"blueberries, fresh, raw",NULL,0.18,NULL,NULL,NULL,NULL,NULL
2352453,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352460,"blueberries, fresh, raw",NULL,0.22,NULL,NULL,NULL,NULL,NULL
2352473,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352480,"blueberries, fresh, raw",NULL,0.26,NULL,NULL,NULL,NULL,NULL
2352493,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352500,"blueberries, fresh, raw",NULL,0.37,NULL,NULL,NULL,NULL,NULL
2352513,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352520,"blueberries, fresh, raw",NULL,0.37,NULL,NULL,NULL,NULL,NULL
2352533,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352540,"blueberries, fresh, raw",NULL,0.57,NULL,NULL,NULL,NULL,NULL
2352553,"blueberries, fresh, raw",NULL,NULL,NULL,NULL,NULL,0,NULL
2352561,"applesauce, unsweetened, with vit C added",NULL,0.24,NULL,NULL,NULL,NULL,NULL
2352578,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,0,NULL
2352586,"applesauce, unsweetened, with vit C added",NULL,0.17,NULL,NULL,NULL,NULL,NULL
2352603,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,0,NULL
2352609,"applesauce, unsweetened, with vit C added",NULL,0.23,NULL,NULL,NULL,NULL,NULL
2352627,"applesauce, unsweetened, with vit C added",NULL,0.12,NULL,NULL,NULL,NULL,NULL
2352644,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,0,NULL
2352652,"applesauce, unsweetened, with vit C added",NULL,0.19,NULL,NULL,NULL,NULL,NULL
2352669,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,0,NULL
2352677,"applesauce, unsweetened, with vit C added",NULL,0.17,NULL,NULL,NULL,NULL,NULL
2352694,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,0,NULL
2352704,"applesauce, unsweetened, with vit C added",NULL,0.18,NULL,NULL,NULL,NULL,NULL
2352726,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,1,NULL
2352727,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,1,NULL
2352736,"applesauce, unsweetened, with vit C added",NULL,0,NULL,NULL,NULL,NULL,NULL
2352753,"applesauce, unsweetened, with vit C added",NULL,NULL,NULL,NULL,NULL,1,NULL
2352942,"mushrooms, portabella",NULL,NULL,NULL,NULL,2.18,NULL,NULL
2352943,"mushrooms, portabella",NULL,NULL,NULL,NULL,1.9,NULL,NULL
2352944,"mushrooms, portabella",NULL,NULL,NULL,NULL,1.89,NULL,NULL
2352945,"mushrooms, portabella",NULL,NULL,NULL,NULL,1.575,NULL,NULL
2352946,"mushrooms, portabella",NULL,NULL,NULL,NULL,1.82,NULL,NULL
2352947,"mushrooms, portabella",NULL,NULL,NULL,NULL,1.91,NULL,NULL
2352948,"mushrooms, king oyster",NULL,NULL,NULL,NULL,2.91,NULL,NULL
2352949,"mushrooms, king oyster",NULL,NULL,NULL,NULL,2.75,NULL,NULL
2352950,"mushrooms, king oyster",NULL,NULL,NULL,NULL,3.15,NULL,NULL
2352951,"mushrooms, king oyster",NULL,NULL,NULL,NULL,3.48,NULL,NULL
2352952,"mushrooms, king oyster",NULL,NULL,NULL,NULL,3.62,NULL,NULL
2352953,"mushrooms, king oyster",NULL,NULL,NULL,NULL,2.78,NULL,NULL
2352954,"mushrooms, king oyster",NULL,NULL,NULL,NULL,2.18,NULL,NULL
2352955,"mushrooms, king oyster",NULL,NULL,NULL,NULL,3.2,NULL,NULL
2352956,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,3.77,NULL,NULL
2352957,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,3.17,NULL,NULL
2352958,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,2.81,NULL,NULL
2352959,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,2.82,NULL,NULL
2352960,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,1.88,NULL,NULL
2352961,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,3.92,NULL,NULL
2352962,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,3.53,NULL,NULL
2352963,"mushrooms, hon-shimiji (beech), white",NULL,NULL,NULL,NULL,3.21,NULL,NULL
2352964,"mushrooms, crimini",NULL,NULL,NULL,NULL,1.95,NULL,NULL
2352965,"mushrooms, crimini",NULL,NULL,NULL,NULL,1.43,NULL,NULL
2352966,"mushrooms, crimini",NULL,NULL,NULL,NULL,2.495,NULL,NULL
2352967,"mushrooms, crimini",NULL,NULL,NULL,NULL,2.3,NULL,NULL
2352968,"mushrooms, crimini",NULL,NULL,NULL,NULL,1.15,NULL,NULL
2352969,"mushrooms, crimini",NULL,NULL,NULL,NULL,1.36,NULL,NULL
2352970,"mushrooms, maitake",NULL,NULL,NULL,NULL,2.23,NULL,NULL
2352971,"mushrooms, maitake",NULL,NULL,NULL,NULL,3.32,NULL,NULL
2352972,"mushrooms, maitake",NULL,NULL,NULL,NULL,3.16,NULL,NULL
2352973,"mushrooms, maitake",NULL,NULL,NULL,NULL,2.43,NULL,NULL
2352974,"mushrooms, maitake",NULL,NULL,NULL,NULL,2.92,NULL,NULL
2352975,"mushrooms, maitake",NULL,NULL,NULL,NULL,3.845,NULL,NULL
2352976,"mushrooms, maitake",NULL,NULL,NULL,NULL,4.2,NULL,NULL
2352977,"mushrooms, maitake",NULL,NULL,NULL,NULL,2.46,NULL,NULL
2352978,"mushrooms, pioppini",NULL,NULL,NULL,NULL,2.17,NULL,NULL
2352979,"mushrooms, pioppini",NULL,NULL,NULL,NULL,3.48,NULL,NULL
2352980,"mushrooms, pioppini",NULL,NULL,NULL,NULL,1.04,NULL,NULL
2352981,"mushrooms, pioppini",NULL,NULL,NULL,NULL,3.13,NULL,NULL
2352982,"mushrooms, pioppini",NULL,NULL,NULL,NULL,3.55,NULL,NULL
2352983,"mushrooms, pioppini",NULL,NULL,NULL,NULL,3.2,NULL,NULL
2352984,"mushrooms, pioppini",NULL,NULL,NULL,NULL,3.15,NULL,NULL
2352985,"mushrooms, pioppini",NULL,NULL,NULL,NULL,2.3,NULL,NULL
2352986,"mushrooms, enoki",NULL,NULL,NULL,NULL,2.7,NULL,NULL
2352987,"mushrooms, enoki",NULL,NULL,NULL,NULL,2.16,NULL,NULL
2352988,"mushrooms, enoki",NULL,NULL,NULL,NULL,4.2,NULL,NULL
2352989,"mushrooms, enoki",NULL,NULL,NULL,NULL,3.37,NULL,NULL
2352990,"mushrooms, enoki",NULL,NULL,NULL,NULL,2.26,NULL,NULL
2352991,"mushrooms, enoki",NULL,NULL,NULL,NULL,2.98,NULL,NULL
2353524,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,2.41,NULL,NULL
2353525,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,6.65,NULL,NULL
2353526,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,3.19,NULL,NULL
2353527,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,3.23,NULL,NULL
2353528,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,6.05,NULL,NULL
2353529,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,5.01,NULL,NULL
2353530,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,3.21,NULL,NULL
2353531,"MUSHROOMS, LION'S MANE",NULL,NULL,NULL,NULL,5.26,NULL,NULL
2353532,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,3.06,NULL,NULL
2353533,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,1.22,NULL,NULL
2353534,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,4.56,NULL,NULL
2353535,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,3.76,NULL,NULL
2353536,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,2.34,NULL,NULL
2353537,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,2.63,NULL,NULL
2353538,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,2.7,NULL,NULL
2353539,"MUSHROOMS, OYSTER",NULL,NULL,NULL,NULL,2.53,NULL,NULL
2353540,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,6.24,NULL,NULL
2353541,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,2.7,NULL,NULL
2353542,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,3.26,NULL,NULL
2353543,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,5.1,NULL,NULL
2353544,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,3.09,NULL,NULL
2353545,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,3.96,NULL,NULL
2353546,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,4.41,NULL,NULL
2353547,"MUSHROOMS, SHIITAKE",NULL,NULL,NULL,NULL,4.57,NULL,NULL
2353548,"MUSHROOMS, WHITE BUTTON",NULL,NULL,NULL,NULL,1.65,NULL,NULL
2353549,"MUSHROOMS, WHITE BUTTON",NULL,NULL,NULL,NULL,1.78,NULL,NULL
2353550,"MUSHROOMS, WHITE BUTTON",NULL,NULL,NULL,NULL,1.8,NULL,NULL
2353551,"MUSHROOMS, WHITE BUTTON",NULL,NULL,NULL,NULL,1.77,NULL,NULL
2353552,"MUSHROOMS, WHITE BUTTON",NULL,NULL,NULL,NULL,1.72,NULL,NULL
2353553,"MUSHROOMS, WHITE BUTTON",NULL,NULL,NULL,NULL,1.58,NULL,NULL
2512371,"Flour, amaranth",13.2093,6.236,68.7787,NULL,7.209,0,NULL
2512372,"Flour, quinoa",11.92235,6.601,69.52465,NULL,6.295,6,NULL
2512373,"Flour, sorghum",8.27277,3.586,77.39123,NULL,6.019,0,NULL
2512374,"Flour, buckwheat",8.88492,2.484,75.01808,NULL,10.35,0,NULL
2512375,"Flour, rye",8.3952,1.908,77.1618,NULL,13.68,0,NULL
2512376,"Flour, barley",8.72168,2.45,77.39832,NULL,12.79,20,NULL
2512377,"Flour, cassava",0.918225,0.4938,87.312975,NULL,4.834,13,NULL
2512378,"Buckwheat, whole grain",11.06534,3.039,71.13066,NULL,4.046,0,NULL
2512379,"Millet, whole grain",10.02177,4.194,74.44623,NULL,2.619,0,NULL
2512380,"Rice, brown, long grain, unenriched, raw",7.25305,3.306,76.68795,NULL,3.021,0,NULL
2512381,"Rice, white, long grain, unenriched, raw",7.03885,1.033,80.31315,NULL,0.1488,0,NULL
2512740,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512749,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512758,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512767,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512776,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512785,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512794,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512803,"amaranth, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512812,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512821,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512830,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512839,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512848,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512857,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512866,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512875,"buckwheat, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512884,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512893,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512902,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512911,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512920,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512929,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512938,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512947,"millet, whole grain",NULL,NULL,NULL,NULL,NULL,0,NULL
2512956,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512965,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512974,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2512983,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,4,NULL
2512992,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,6,NULL
2513001,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,35,NULL
2513010,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,6,NULL
2513019,"quinoa, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513028,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513037,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513046,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513055,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513064,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513073,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513082,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513091,"brown rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513100,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513109,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513118,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513127,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513136,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513145,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513154,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,4,NULL
2513163,"white rice, long grain, unenriched",NULL,NULL,NULL,NULL,NULL,0,NULL
2513172,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513181,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513190,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513199,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513208,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513217,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513226,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513235,"sorghum, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513244,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513253,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513262,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513271,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513280,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513289,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513298,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513307,"buckwheat, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513316,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513325,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513334,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513343,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513352,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513361,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513370,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513379,"rye, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513388,"barley, flour",NULL,NULL,NULL,NULL,NULL,6,NULL
2513397,"barley, flour",NULL,NULL,NULL,NULL,NULL,3,NULL
2513406,"barley, flour",NULL,NULL,NULL,NULL,NULL,19,NULL
2513415,"barley, flour",NULL,NULL,NULL,NULL,NULL,47,NULL
2513424,"barley, flour",NULL,NULL,NULL,NULL,NULL,0,NULL
2513433,"barley, flour",NULL,NULL,NULL,NULL,NULL,38,NULL
2513442,"barley, flour",NULL,NULL,NULL,NULL,NULL,9,NULL
2513451,"barley, flour",NULL,NULL,NULL,NULL,NULL,40,NULL
2513460,cassava flour,NULL,NULL,NULL,NULL,NULL,51,NULL
2513469,cassava flour,NULL,NULL,NULL,NULL,NULL,8,NULL
2513478,cassava flour,NULL,NULL,NULL,NULL,NULL,0,NULL
2513487,cassava flour,NULL,NULL,NULL,NULL,NULL,37,NULL
2513496,cassava flour,NULL,NULL,NULL,NULL,NULL,0,NULL
2513505,cassava flour,NULL,NULL,NULL,NULL,NULL,0,NULL
2513514,cassava flour,NULL,NULL,NULL,NULL,NULL,8,NULL
2513523,cassava flour,NULL,NULL,NULL,NULL,NULL,0,NULL
2514304,"amaranth, flour",NULL,3.17,NULL,NULL,NULL,NULL,NULL
2514307,"amaranth, flour",NULL,6.94,NULL,NULL,NULL,NULL,NULL
2514310,"amaranth, flour",NULL,6.01,NULL,NULL,NULL,NULL,NULL
2514313,"amaranth, flour",NULL,7.25,NULL,NULL,NULL,NULL,NULL
2514316,"amaranth, flour",NULL,6.88,NULL,NULL,NULL,NULL,NULL
2514319,"amaranth, flour",NULL,6.65,NULL,NULL,NULL,NULL,NULL
2514322,"amaranth, flour",NULL,6.45,NULL,NULL,NULL,NULL,NULL
2514325,"amaranth, flour",NULL,6.54,NULL,NULL,NULL,NULL,NULL
2514328,"buckwheat, whole grain",NULL,3.21,NULL,NULL,NULL,NULL,NULL
2514331,"buckwheat, whole grain",NULL,3.3,NULL,NULL,NULL,NULL,NULL
2514334,"buckwheat, whole grain",NULL,2.8,NULL,NULL,NULL,NULL,NULL
2514337,"buckwheat, whole grain",NULL,3.03,NULL,NULL,NULL,NULL,NULL
2514340,"buckwheat, whole grain",NULL,2.74,NULL,NULL,NULL,NULL,NULL
2514343,"buckwheat, whole grain",NULL,3.13,NULL,NULL,NULL,NULL,NULL
2514346,"buckwheat, whole grain",NULL,3.05,NULL,NULL,NULL,NULL,NULL
2514349,"buckwheat, whole grain",NULL,3.05,NULL,NULL,NULL,NULL,NULL
2514352,"millet, whole grain",NULL,4.67,NULL,NULL,NULL,NULL,NULL
2514355,"millet, whole grain",NULL,4.37,NULL,NULL,NULL,NULL,NULL
2514358,"millet, whole grain",NULL,5.1,NULL,NULL,NULL,NULL,NULL
2514361,"millet, whole grain",NULL,5.16,NULL,NULL,NULL,NULL,NULL
2514364,"millet, whole grain",NULL,4.66,NULL,NULL,NULL,NULL,NULL
2514367,"millet, whole grain",NULL,2.17,NULL,NULL,NULL,NULL,NULL
2514370,"millet, whole grain",NULL,2.42,NULL,NULL,NULL,NULL,NULL
2514373,"millet, whole grain",NULL,5,NULL,NULL,NULL,NULL,NULL
2514376,"quinoa, flour",NULL,6.45,NULL,NULL,NULL,NULL,NULL
2514379,"quinoa, flour",NULL,6.55,NULL,NULL,NULL,NULL,NULL
2514382,"quinoa, flour",NULL,6.23,NULL,NULL,NULL,NULL,NULL
2514385,"quinoa, flour",NULL,6.43,NULL,NULL,NULL,NULL,NULL
2514388,"quinoa, flour",NULL,7.74,NULL,NULL,NULL,NULL,NULL
2514391,"quinoa, flour",NULL,6.79,NULL,NULL,NULL,NULL,NULL
2514394,"quinoa, flour",NULL,6.3,NULL,NULL,NULL,NULL,NULL
